inn,ogrn,region,region_taxcode,creation_date,dissolution_date,age,eligible,exemption_criteria,financial,filed,imputed,simplified,articulated,totals_adjustment,outlier,okved,okved_section,okpo,okopf,okogu,okfc,oktmo,lon,lat,geocoding_quality,line_1100,line_1110,line_1120,line_1130,line_1140,line_1150,line_1160,line_1170,line_1180,line_1190,line_1200,line_1210,line_1220,line_1230
0100003823,1230100000130,adygeya,0100,2023-02-02,2024-08-21,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.38.25,G,77163095,12300,4210014,16,79630159051,38.95539715000001,44.9895667,house,,,,,,,,,,,,,,
0100003830,1230100000140,adygeya,0100,2023-02-02,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,16.24,C,77164775,12300,4210014,16,79701000001,40.0807281573865,44.606194450000004,house,,,,,,,,,,,439.0,158.0,,91.0
0100003848,1230100000151,adygeya,0100,2023-02-03,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.23,C,77166490,12300,4210014,16,79701000001,40.0698323,44.6160034,house,,,,,,,,,,,5803.0,3748.0,,1826.0
0100003855,1230100000162,adygeya,0100,2023-02-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,77555091,12300,4210014,16,79630415106,38.9331639,45.0247666,city,,,,,,,,,,,10.0,,,
0100003862,1230100000173,adygeya,0100,2023-02-06,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.20,F,77459683,12300,4210014,16,79701000001,40.1031294,44.5897112,street,,,,,,,,,,,32.0,,,
0100003870,1230100000184,adygeya,0100,2023-02-07,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.20,L,58477296,12300,4210014,16,79701000001,40.075373963417945,44.606643649999995,house,,,,,,,,,,,4.0,,,4.0
0100003887,1230100000195,adygeya,0100,2023-02-08,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.11,G,55583425,12300,4210014,16,79640430101,40.239884,45.015154,street,,,,,,,,,,,345.0,269.0,,56.0
0100003894,1230100000206,adygeya,0100,2023-02-08,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.69,G,55353984,12300,4210014,16,79701000001,40.1025811,44.6122423,house,,,,,,,,,,,11769.0,161.0,,10574.0
0100003904,1230100000217,adygeya,0100,2023-02-10,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.32.20,L,51863010,12300,4210014,16,79703000111,39.2111962,44.8311631,city,84535.0,,,,,84530.0,,,5.0,,27808.0,4575.0,3566.0,19487.0
0100003911,1230100000228,adygeya,0100,2023-02-10,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,71.20.20,M,82110557,12300,4210014,16,79630417101,39.0021317,44.9918303,street,,,,,,,,,,,,,,
0100003929,1230100000239,adygeya,0100,2023-02-10,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,82242247,12300,4210014,16,79630159051,38.9508982,44.9905515,house,,,,,,,,,,,750.0,256.0,,
0100003936,1230100000240,adygeya,0100,2023-02-13,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12,B,96752041,12300,4210014,16,79701000001,40.09533171026675,44.624935050000005,house,,,,,,,,,,,15549.0,,,15536.0
0100003943,1230100000250,adygeya,0100,2023-02-13,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,96742404,12300,4210014,16,79630159051,38.9382841,44.9864341,city,823.0,,,,,823.0,,,,,3239.0,344.0,15.0,2804.0
0100003950,1230100000261,adygeya,0100,2023-02-15,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,02.20,A,83657884,12300,4210014,16,79701000001,40.086275699999995,44.601003750000004,house,,,,,,,,,,,132.0,,,5.0
0100003968,1230100000272,adygeya,0100,2023-02-15,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.11,F,83648922,12300,4210014,16,79630159051,38.9325133,44.9910893,house,3213.0,,,,,3213.0,,,,,923.0,,,733.0
0100003975,1230100000283,adygeya,0100,2023-02-17,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.99,C,70238335,12300,4210014,16,79630159051,38.9326728,44.9715135,house,,,,,,,,,,,1155.0,470.0,39.0,596.0
0100003982,1230100000294,adygeya,0100,2023-02-20,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,52.21,H,81466140,20101,4210014,16,79701000001,40.1065256,44.603958,house,,,,,,,,,,,,,,
0100003990,1230100000305,adygeya,0100,2023-02-20,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,81475096,12300,4210014,16,79622434101,40.29452046774691,44.65275305,house,,,,,,,,,,,1029.0,140.0,,889.0
0100004009,1230100000316,adygeya,0100,2023-02-20,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,45.11,G,81436736,12300,4210014,16,79618435101,39.66106255,45.18537055,house,,,,,,,,,,,358.0,10.0,,348.0
0100004016,1230100000327,adygeya,0100,2023-02-21,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.32,L,57962262,20702,4210014,16,79701000001,40.0685443,44.6343412,street,,,,,,,,,,,240.0,,,235.0
0100004023,1230100000338,adygeya,0100,2023-02-21,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.49,G,55786246,12300,4210014,16,79701000001,40.11233205,44.59779525,house,,,,,,,,,,,10.0,,,10.0
0100004030,1230100000349,adygeya,0100,2023-02-22,,0.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,93.19,R,55799125,20200,4220003,53,79630159051,38.9278422,44.990639,street,,,,,,,,,,,10.0,,,10.0
0100004048,1230100000350,adygeya,0100,2023-02-22,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.86.69,C,77025335,12300,4210014,16,79622428106,40.18783725000001,44.685242650000006,house,200.0,,,,,200.0,,,,,64.0,2.0,,8.0
0100004055,1230100000360,adygeya,0100,2023-02-27,2024-06-18,0.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.29.20,K,93733942,71400,4210014,16,79701000001,40.0984787,44.6015802,house,,,,,,,,,,,750.0,,,750.0
0100004062,1230100000371,adygeya,0100,2023-02-27,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.90,G,94379744,12300,4210014,16,79630415101,38.8942222,45.0348293,city,2881.0,,,,,2881.0,,,,,1395.0,72.0,,1154.0
0100004070,1230100000382,adygeya,0100,2023-02-28,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.99,S,93980729,20210,4220003,53,79630157051,38.914525789536896,44.91292305,house,,,,,,,,,,,,,,
0100004087,1230100000393,adygeya,0100,2023-02-28,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.12.10,M,50818102,12300,4210014,16,79701000001,40.110574374175116,44.593360000000004,house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,13.0
0100004094,1230100000404,adygeya,0100,2023-02-28,,0.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94.99,S,50789820,20210,4220003,53,79701000001,40.08816320031478,44.6131361,house,852.0,51.0,,,,801.0,,,,,5888.0,5273.0,,
0100004104,1230100000415,adygeya,0100,2023-03-01,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,71.12.20,M,75418616,12300,4210014,16,79630159051,38.9300636,44.991377,street,32706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32706.0,12.0,0.0,0.0,0.0
0100004111,1230100000426,adygeya,0100,2023-03-01,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.91,G,75412447,12300,4210014,16,79630415106,38.9548553,45.023802,house,,,,,,,,,,,13.0,,,
0100004129,1230100000437,adygeya,0100,2023-03-02,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.20,F,78153756,12300,4210014,16,79630159051,38.9382841,44.9864341,city,,,,,,,,,,,,,,
0100004136,1230100000448,adygeya,0100,2023-03-03,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,94.99,S,78259495,20200,4220003,53,79701000001,40.1371077,44.6084005,house,,,,,,,,,,,,,,
0100004143,1230100000459,adygeya,0100,2023-03-03,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.73,G,97933767,12300,4210014,16,79630157051,38.91242814260433,44.9231379,house,7143.0,,,,,7143.0,,,,,4518.0,,,4162.0
0100004150,1230100000460,adygeya,0100,2023-03-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,94.99,S,48838675,20200,4220003,53,79701000001,40.1056109,44.6040515,house,,,,,,,,,,,1.0,,,
0100004168,1230100000470,adygeya,0100,2023-03-06,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,08.12,B,51416914,12300,4210014,16,79630159051,38.92969618542084,44.985031250000006,house,,,,,,,,,,,,,,
0100004175,1230100000481,adygeya,0100,2023-03-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.11,A,51428797,12300,4210014,16,79618420101,39.6039805,45.1428497,street,,,,,,,,,,,1.0,,,
0100004182,1230100000492,adygeya,0100,2023-03-07,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.42,H,51510777,12300,4210014,16,79701000121,40.0689033,44.636603,street,,,,,,,,,,,593.0,,,261.0
0100004190,1230100000503,adygeya,0100,2023-03-07,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,51514551,12300,4210014,16,79633430101,39.3850634,44.8881375,street,,,,,,,,,,,45.0,,,
0100004200,1230100000514,adygeya,0100,2023-03-09,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.01,J,80883410,12300,4210014,16,79630159051,38.942648480452974,44.98684405,house,,,,,,,,,,,38.0,,,11.0
0100004217,1230100000525,adygeya,0100,2023-03-13,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.73.10,C,86685668,12300,4210014,16,79622447121,40.1478497,44.5577167,house,,,,,,,,,,,6.0,,,
0100004224,1230100000536,adygeya,0100,2023-03-14,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.13,A,84437788,12300,4210014,16,79622402116,40.18323,44.4077398,street,,,,,,,,,,,4898.0,642.0,2.0,2228.0
0100004231,1230100000547,adygeya,0100,2023-03-15,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.73,G,84682950,12300,4210014,16,79630159051,38.9391370799513,44.996824399999994,house,,,,,,,,,,,10.0,10.0,,
0100004249,1230100000558,adygeya,0100,2023-03-16,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,81.22,N,73904330,12300,4210014,16,79701000001,40.08146888584034,44.619196450000004,house,,,,,,,,,,,,,,
0100004256,1230100000569,adygeya,0100,2023-03-16,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.31,F,73893690,12300,4210014,16,79630157051,38.920739437164535,44.92822555,house,,,,,,,,,,,8774.0,21.0,-17.0,8693.0
0100004263,1230100000570,adygeya,0100,2023-03-16,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,71.12.43,M,74022135,12300,4210014,16,79630415106,38.9448461,45.0229476,street,,,,,,,,,,,,,,
0100004270,1230100000580,adygeya,0100,2023-03-16,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,41.20,F,73890600,12300,4210014,16,79701000001,40.0620867,44.6106689,house,,,,,,,,,,,,,,
0100004288,1230100000591,adygeya,0100,2023-03-17,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,73981721,12300,4210014,16,79615412126,40.3214789,44.9563901,street,,,,,,,,,,,234.0,,,
0100004295,1230100000602,adygeya,0100,2023-03-17,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,88.99,Q,74085851,71400,4210014,16,79701000001,40.0621122,44.6100809,house,,,,,,,,,,,,,,
0100004305,1230100000613,adygeya,0100,2023-03-17,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,95.22,S,73889180,12300,4210014,16,79701000121,40.076663393679205,44.62709045,house,,,,,,,,,,,,,,
0100004320,1230100000635,adygeya,0100,2023-03-20,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.19,G,59503239,12300,4210014,16,79701000001,40.11997995,44.62538415,house,,,,,,,,,,,276.0,65.0,,91.0
0100004337,1230100000646,adygeya,0100,2023-03-21,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.42,P,59653677,71400,4210014,16,79701000001,40.1062794,44.6033956,house,,,,,,,,,,,,,,
0100004344,1230100000657,adygeya,0100,2023-03-21,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.32,L,87825835,12300,4210014,16,79630159051,38.95440981263674,44.98992345,house,,,,,,,,,,,5043.0,243.0,,2659.0
0100004351,1230100000668,adygeya,0100,2023-03-21,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,71.12.20,M,87829282,12300,4210014,16,79630159051,38.95050200982254,44.988137449999996,house,,,,,,,,,,,174.0,,,
0100004369,1230100000679,adygeya,0100,2023-03-23,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,45.31,G,98679420,12300,4210014,16,79633430101,39.385781,44.88757,street,218.0,,,,,218.0,,,,,24905.0,19174.0,,5301.0
0100004376,1230100000680,adygeya,0100,2023-03-23,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.90,G,56767854,12300,4210014,16,79630157051,38.9124847,44.9325606,house,,,,,,,,,,,32.0,,,
0100004383,1230100000690,adygeya,0100,2023-03-24,2023-12-27,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,93.19,R,56608475,20200,4220003,53,79701000141,39.9610117,44.6788402,house,,,,,,,,,,,,,,
0100004390,1230100000701,adygeya,0100,2023-03-24,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.32,C,95162780,12300,4210014,16,79630420121,39.0261809,44.9533608,city,16375.0,,,,,8999.0,,,7376.0,,30111.0,11858.0,5460.0,12756.0
0100004400,1230100000712,adygeya,0100,2023-03-24,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.74,G,95089882,12300,4210014,16,79701000001,40.07104742405863,44.609984,house,,,,,,,,,,,,,,
0100004418,1230100000723,adygeya,0100,2023-03-27,,0.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.39,C,55917808,20109,4210014,16,79633430101,39.385781,44.88757,street,4734.0,,,,,4734.0,,,,,2476.0,15.0,,212.0
0100004425,1230100000734,adygeya,0100,2023-03-27,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.11,N,55903605,12300,4210014,16,79701000001,40.1096859,44.6073324,house,281.0,,,,,281.0,,,,,130.0,3.0,,20.0
0100004432,1230100000745,adygeya,0100,2023-03-27,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47.25,G,55895314,12300,4210014,16,79701000001,40.11196143582875,44.59607465,house,,,,,,,,,,,10.0,,,
0100004440,1230100000756,adygeya,0100,2023-03-29,,0.0,1.0,none,0.0,0.0,1.0,1.0,1.0,0.0,0.0,93.12,R,60825057,71400,4210014,16,79701000001,40.0893439548982,44.617447549999994,house,,,,,,,,,,,,,,
0100004464,1230100000778,adygeya,0100,2023-03-30,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,25.11,C,96383690,12300,4210014,16,79701000111,40.01971744305028,44.6214788,house,,,,,,,,,,,5718.0,879.0,,3810.0
0100004471,1230100000789,adygeya,0100,2023-03-31,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,94.99,S,96390767,20200,4220003,53,79701000001,40.14187905,44.60866385,house,,,,,,,,,,,,,,
0100004489,1230100000790,adygeya,0100,2023-03-31,2024-06-25,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,90.01,R,96376282,71400,4210014,16,79633405106,39.4539485,44.8717395,street,,,,,,,,,,,,,,
0100004496,1230100000800,adygeya,0100,2023-04-03,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,16.10,C,76914569,12300,4210014,16,79622420131,40.177721340954704,44.61245805,house,,,,,,,,,,,,,,
0100004506,1230100000811,adygeya,0100,2023-04-03,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,52.21.22,H,76914205,12300,4210014,16,79622420131,40.17318538108926,44.6160226,house,,,,,,,,,,,,,,
0100004513,1230100000822,adygeya,0100,2023-04-03,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.11,A,48244295,12300,4210014,16,79633410101,39.2860041,44.8718103,street,,,,,,,,,,,4597.0,2238.0,,2317.0
0100004520,1230100000833,adygeya,0100,2023-04-04,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.10.20,N,48244272,12300,4210014,16,79701000001,40.06117997265224,44.60533195,house,,,,,,,,,,,42705.0,,,3582.0
0100004538,1230100000844,adygeya,0100,2023-04-04,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.42,G,48244289,12300,4210014,16,79701000001,40.0698323,44.6160034,house,,,,,,,,,,,,,,
0100004545,1230100000855,adygeya,0100,2023-04-05,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,42.13,F,78627763,12300,4210014,16,79703000001,39.20997018210595,44.8760592,house,2999.0,,,,,2999.0,,,,,2160.0,191.0,,1948.0
0100004552,1230100000866,adygeya,0100,2023-04-05,2024-10-16,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,69.10,M,78716063,12300,4210014,16,79630159051,38.9505439,44.98191945,house,0.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0
0100004560,1230100000877,adygeya,0100,2023-04-05,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,69.10,M,78704050,12300,4210014,16,79630159051,38.9505439,44.98191945,house,,,,,,,,,,,2.0,,,1.0
0100004577,1230100000888,adygeya,0100,2023-04-05,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.29,C,78660223,12300,4210014,16,79701000001,40.11650485,44.595359450000004,house,265.0,,,,,265.0,,,,,2872.0,298.0,97.0,2472.0
0100004584,1230100000899,adygeya,0100,2023-04-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.21,Q,94375373,12300,4210014,16,79701000001,40.0921871,44.6156922,street,,,,,,,,,,,10.0,10.0,,
0100004591,1230100000900,adygeya,0100,2023-04-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,85.41.20,P,94364116,71400,4210014,16,79701000001,40.141678563948645,44.5770426,house,,,,,,,,,,,,,,
0100004601,1230100000910,adygeya,0100,2023-04-06,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,55.10,I,94244561,12300,4210014,16,79701000001,40.1082608,44.6131294,street,,,,,,,,,,,1027.0,,,1023.0
0100004619,1230100000921,adygeya,0100,2023-04-07,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.73,G,75976084,12300,4210014,16,79622425116,40.0453622898297,44.4586177,house,,,,,,,,,,,10.0,,,
0100004626,1230100000932,adygeya,0100,2023-04-07,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,56.10,I,75979220,12300,4210014,16,79701000001,40.1082608,44.6131294,street,,,,,,,,,,,,,,
0100004633,1230100000943,adygeya,0100,2023-04-10,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.13,C,57411533,12300,4210014,16,79701000001,40.13482965,44.6254913,house,410.0,175.0,,,,235.0,,,,,4171.0,2197.0,,1766.0
0100004640,1230100000954,adygeya,0100,2023-04-10,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.41,H,57088747,12300,4210014,16,79630159051,38.9314603,44.999193,house,,,,,,,,,,,611.0,,,605.0
0100004658,1230100000965,adygeya,0100,2023-04-10,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,57340595,12300,4210014,16,79630157051,38.9124847,44.9325606,house,,,,,,,,,,,,,,
0100004665,1230100000976,adygeya,0100,2023-04-11,,0.0,1.0,none,0.0,0.0,1.0,1.0,1.0,1.0,0.0,41.10,F,79038603,12300,4210014,16,79630420101,38.994718,44.9212862,city,,,,,,,,,,,2139.0,154.0,,1469.0
0100004672,1230100000987,adygeya,0100,2023-04-12,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,36,E,77234168,12300,4210014,16,79630159051,38.93352885,44.989580950000004,house,5311.0,,,,,5311.0,,,,,487.0,,,3.0
0100004680,1230100000998,adygeya,0100,2023-04-12,,0.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.10,M,77224276,12300,4210014,16,79703000001,39.18082730973918,44.883157499999996,house,,,,,,,,,,,12.0,,,12.0
0100004697,1230100001009,adygeya,0100,2023-04-14,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,99757323,20200,4220003,53,79701000001,40.109399824637585,44.616237049999995,house,,,,,,,,,,,,,,
0100004707,1230100001010,adygeya,0100,2023-04-14,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,85.30,P,99719937,12300,4210014,16,79630157051,38.9045174,44.9218198,house,,,,,,,,,,,196.0,172.0,,44.0
0100004714,1230100001020,adygeya,0100,2023-04-17,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,57315166,12300,4210014,16,79701000001,40.12592515,44.59694395,house,,,,,,,,,,,250.0,,,
0100004721,1230100001031,adygeya,0100,2023-04-18,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,46.34.10,G,57315143,12300,4210014,16,79701000001,40.09533171026675,44.624935050000005,house,,,,,,,,,,,,,,
0100004739,1230100001042,adygeya,0100,2023-04-18,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,57315031,12300,4210014,16,79701000001,40.0962819,44.6148365,house,,,,,,,,,,,,,,
0100004746,1230100001053,adygeya,0100,2023-04-19,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.73,G,57314899,12300,4210014,16,79701000001,40.05981175443873,44.60867395,house,,,,,,,,,,,10.0,,,10.0
0100004753,1230100001064,adygeya,0100,2023-04-19,2024-08-16,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,31.09,C,51322691,12300,4210014,16,79701000001,40.138223614651736,44.6018366,house,,,,,,,,,,,10.0,,,
0100004760,1230100001075,adygeya,0100,2023-04-21,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.20,I,48647426,12300,4210014,16,79701000001,40.112885077641906,44.608039250000004,house,,,,,,,,,,,1275.0,,,1275.0
0100004778,1230100001086,adygeya,0100,2023-04-24,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,46.90,G,75025101,12300,4210014,16,79701000001,40.08346184620579,44.62019555,house,,,,,,,,,,,29342.0,5264.0,,20540.0
0100004785,1230100001097,adygeya,0100,2023-04-25,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,75096271,12300,4210014,16,79701000136,40.116642546219495,44.6590693,house,,,,,,,,,,,59816.0,12750.0,67.0,45506.0
0100004792,1230100001108,adygeya,0100,2023-04-25,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.23,Q,50311751,12300,4210014,16,79630159051,38.9308868,44.9920102,house,,,,,,,,,,,10.0,,,
0100004802,1230100001119,adygeya,0100,2023-04-26,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.20,F,52328980,12300,4210014,16,79630419101,39.070249,44.8823574,street,,,,,,,,,,,,,,
0100004810,1230100001120,adygeya,0100,2023-04-28,2024-12-05,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32,L,56968086,12300,4210014,16,79630415106,38.9176534447093,45.0144875,house,,,,,,,,,,,,,,
0100004827,1230100001130,adygeya,0100,2023-05-02,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.10,I,49479758,12300,4210014,16,79701000001,40.095752002280534,44.5925486,house,,,,,,,,,,,645.0,,,635.0
0100004834,1230100001141,adygeya,0100,2023-05-02,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.38,G,49479698,12300,4210014,16,79630420101,38.995135,44.912575,street,,,,,,,,,,,12088.0,10523.0,,523.0
0100004841,1230100001152,adygeya,0100,2023-05-03,,0.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.90,G,53441514,12300,4210014,16,79630415101,38.9331639,45.0247666,city,,,,,,,,,,,,,,
0100004859,1230100001163,adygeya,0100,2023-05-04,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,73.11,M,47927862,12300,4210014,16,79605407101,40.084878534837316,44.85175635,house,,,,,,,,,,,,,,
0100004866,1230100001174,adygeya,0100,2023-05-04,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,47927856,12300,4210014,16,79701000001,40.1094564,44.623996149999996,house,,,,,,,,,,,250.0,,,
0100004873,1230100001185,adygeya,0100,2023-05-05,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,47943625,12300,4210014,16,79701000001,40.10434594987822,44.6090368,house,,,,,,,,,,,214.0,,,207.0
0100004880,1232300026782,adygeya,0100,2023-05-10,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.20.10,L,47965041,12300,4210014,16,79630159051,38.94237765,44.9937714,house,116019.0,,,,,116019.0,,,,,1378.0,,,1171.0
0100004898,1230100001196,adygeya,0100,2023-05-17,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.39,G,48937472,12300,4210014,16,79630159051,38.961536200000005,44.9862178,house,,,,,,,,,,,3821.0,2696.0,,780.0
0100004915,1230100001218,adygeya,0100,2023-05-18,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,69.20,M,48957865,12300,4210014,16,79701000001,40.12137129999999,44.59256675,house,,,,,,,,,,,,,,
0100004922,1230100001229,adygeya,0100,2023-05-19,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,41.20,F,48977388,12300,4210014,16,79701000001,40.0748272,44.6108561,street,,,,,,,,,,,,,,
0100004930,1230100001230,adygeya,0100,2023-05-24,,0.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37,E,49992546,12300,4210014,16,79630415101,38.8942222,45.0348293,city,,,,,,,,,,,,,,
0100004947,1230100001240,adygeya,0100,2023-05-24,,0.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,85.42,P,49992556,12300,4210014,16,79622455101,40.165417399999995,44.5290009,house,,,,,,,,,,,703.0,,,687.0
